"Gene","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3","FXS-D56-BP-1","FXS-D56-BP-2","FXS-D56-BP-3","FXSB2-D56-BP-1","FXSB2-D56-BP-2","FXSB2-D56-BP-3","SO10C3-D56-BP-1","SO10C3-D56-BP-2","SO10C3-D56-BP-3"
"SPC25",-0.284062885651682,-0.100087815985651,-0.0982469505777779,-0.158129450821177,-0.124959530280362,0.020738227401484,-0.762702964737814,-0.797329777552582,-0.824280272557289,0.112467191413797,-0.0117762993902879,0.287145203614168,0.290601952547767,0.156645496450372,0.237512638401688,0.218350188170374,0.141591529211068,0.204150823188652,-0.0609496283567417,-0.0384732909987928,0.0270727384781395,0.346261773623521,0.369264567799005,0.358038600117013,0.227618912683637,0.114423740590865,0.149115283218576
"MYD88",-0.0745890356750945,-0.0481803504572342,-0.152181310499236,0.155601939713427,0.107361543997194,-0.198553574193904,0.162168765994031,-0.0749243925384651,-0.0841751736644136,0.136533361652035,0.292269707310918,0.105512054894501,0.10580072553745,-0.130047499626576,0.00647921385466699,-0.107160310514709,-0.189718321980886,-0.0243426991205107,0.049473898464063,-0.0429466021998444,-0.0721042975522863,-0.251239048886844,0.120896305635933,0.104433675174848,0.194319363392445,0.0237496337460765,-0.114437572457559
"RUVBL2",-0.00391682099249913,0.0571070959478277,0.0580893332924433,0.104166968144513,-0.0372925455871016,-0.0790415936599658,0.0815021305973946,0.0186852049675323,-0.0467955826846094,0.0486652819164277,-0.124326536043132,0.110453438598974,0.148808378754474,0.00772809423714627,-0.0281721317422878,-0.108808774580677,-0.072595946654662,-0.0809559453362763,-0.118059793890211,-0.207147400277924,-0.078419903182775,0.153268648860982,0.114438394708916,0.183102049010744,-0.0524815160409755,-0.0305600936833628,-0.0174404346808608
"GRHPR",-0.134815621303089,0.0121615586917532,-0.0649477920181276,0.213225913991087,0.0232657753470473,-0.0644736078929729,0.0651824725499583,-0.00231261822120388,0.0442096100950682,0.0931155539845818,0.00527032087606294,0.181216629391937,0.093233706445579,-0.0989490974472531,0.0162787435357163,-0.145633581329397,-0.0779224136329599,0.0162511636251388,-0.0426994174637514,-0.157339669088405,-0.06109185736989,0.0735163869814652,0.00383299865194076,0.0902097179590609,-0.0717081510936861,-0.00819060640078284,-0.000886118864851682
"NCAPD3",0.0127962693303409,-0.0409191486576912,-0.058555440908675,0.01322569945774,-0.0729447756175805,-0.143771627655516,0.00779115707575073,0.00617933497191814,0.0466286608467712,0.0209672619494654,0.123910946295753,0.0374787434794577,-0.0586266242955134,-0.015495939475759,-0.0833908980823708,0.171707712280496,0.0564651537408238,0.0808102584703381,-0.0868770590471808,-0.125696632525248,-0.088573541674215,0.0525234133463073,0.074953055256751,0.0542158508340016,0.075796078383993,-0.0420643805288918,-0.0185335272512646
"XRCC3",-0.0286924791626575,-0.0197091512810292,-0.0513723189138329,0.068705291864184,-0.106186890402519,-0.145932058645345,-0.202955744702169,-0.240813384243342,-0.157316207225412,0.0858272232114228,0.0350660090752335,0.105587635420729,-0.00658270544232842,-0.078449090377811,-0.0637783929400015,0.0443277431215883,0.198441949517616,0.0369043673566694,-0.0134593422422018,-0.192833343955559,-0.0029834004835898,0.230131304680281,0.0728984450763974,0.213192713009301,0.131560372276413,-0.0497797197051266,0.138201175113112
"HAUS8",0.0165307211427415,-0.0704068638160411,-0.14704274135477,0.0387252712321349,-0.120503972387688,-0.0985473125275718,-0.156177835402024,-0.063505142310742,0.0123179246510716,-0.00933616235551149,0.0155950825199618,-0.0837916413123825,0.0295813430113565,-0.00376518061800546,0.180869336234874,0.132498264918306,0.0940987842022736,0.011820433001823,-0.0211830819601726,-0.130740323799913,-0.109491724780817,0.0998680958170386,0.163416903538417,0.252159172884689,0.0168195029397147,-0.0663426339050304,0.0165337804362053
"PMS2P6",-0.271361817938586,-0.185061035012218,-0.0176717397574819,-0.0099937287653562,0.015333581519835,0.0928954489676661,0.122170848507094,-0.0762595796476733,-0.0223310881727485,0.175481367004475,0.00987477060069342,0.217642847373337,0.179287288402007,0.00593501425662435,0.0607765917649221,-0.0438837192615953,-0.000294828901521882,-0.0809302076383682,-0.152433212729463,-0.206752321341852,-0.196211607520236,-0.126852612635016,0.177516094445442,-0.00202984916387816,0.0449491132024074,-0.1005416558878,0.390746038329319
"DDX11",0.0461994291208185,0.0163049099801391,0.119447778933521,0.104289678767744,0.107383726329319,0.00413931566039238,-0.0491658646629105,-0.0263651785274241,-0.0910085806538756,0.0990233450092379,0.132403475507513,0.112677558594381,0.0071890614869865,0.0094347813839768,-0.0730399265046842,0.0882838407426991,0.140862740234807,0.0995820355907977,-0.28079218342222,-0.267613549107471,-0.242506170143367,0.0509206394720874,-0.00800444948432322,-0.047972970969413,-0.012268636977673,-0.0583784404462833,0.0189736340852917
"NCAPD2",-0.170179323658399,-0.184118032138997,-0.154184703247804,0.0727234119179592,0.000416783221282913,0.0761966207580471,-0.260762575215727,-0.301897674778401,-0.342142680162734,0.0860402015827724,0.115655302691495,0.124588186740246,0.218846465286783,0.18289203113158,0.0949327288278141,0.243554762655044,0.196419447875853,0.195048127951019,-0.4724648613028,-0.455377303503784,-0.419841307567147,0.272721129080866,0.216348154554712,0.205116096312926,0.199344607017172,0.126504456042449,0.13361994792777
