"Gene","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3","FXS-D56-BP-1","FXS-D56-BP-2","FXS-D56-BP-3","FXSB2-D56-BP-1","FXSB2-D56-BP-2","FXSB2-D56-BP-3","SO10C3-D56-BP-1","SO10C3-D56-BP-2","SO10C3-D56-BP-3"
"LDLRAD4",0.654836640265438,0.841570449110435,0.660863285493187,0.331680017166667,0.450326041793856,0.475596040723186,0.0431926861496983,0.0346374058488514,0.113179394798879,-0.250761941984523,-0.37363447423194,-0.431834062639345,-0.32485505546579,-0.28523143229045,-0.171957310119746,-0.489371960232578,-0.476101663338504,-0.260671418666925,-0.00185046062873084,0.128650377394344,0.345759586320845,-0.0781460344163953,-0.0476409947455902,-0.04207160416032,-0.278423195219554,-0.342655707095988,-0.22508460982905
"FOXA1",0.617316849581766,0.580644319031267,0.515156686576026,-0.134835400934808,-0.144147646681742,-0.138993644588494,0.438822187766241,0.468910271658995,0.402650624588485,-0.340613484996513,0.0162742670276055,0.0437034057377659,-0.340613484996513,-0.050968569234553,-0.340613484996513,-0.340613484996513,-0.000448655517750751,-0.340613484996513,0.0217460291577938,-0.0653452318896415,-0.0573494312228995,-0.340613484996513,-0.126864286780213,-0.340613484996513,0.0164963510804812,0.0240442141148698,-0.0425179444955779
"ADIPOR1",0.332657324558134,0.255659931845338,0.338674464070841,0.129492821371521,0.0700436119123822,0.147060011492506,0.743750868553446,0.743287848211875,0.781897288703068,-0.281923789214604,-0.258595644391368,-0.336377694130796,-0.112414331759277,-0.0792596249245126,-0.080616851114689,-0.135309143563745,-0.327609696104075,-0.31585495707562,-0.278048034007556,-0.293900216395111,-0.307612085171028,-0.111707841307034,-0.0474342668652739,-0.00507975394215521,-0.243613003061229,-0.18169694221759,-0.145470295473459
"TGFB2",1.30754543256149,1.30160352496674,1.1523532316791,0.196744202159486,0.193625994215033,0.25659653513633,1.23321954087227,1.06441415663798,1.07704701177379,-0.360217523968033,-0.364037660658559,-0.4848570388776,-0.613196432865275,-0.25940760498851,-0.566574611754382,-0.581577592730323,-1.05582929854479,-0.509440133111882,-0.103171387401513,-0.289075739166723,-0.140222502769461,-0.10195618830612,-0.225461800912545,-0.361602678659598,-0.716651225511408,-0.461053231296249,-0.588816978479218
"PTEN",0.0554368533250909,0.0747222643267271,0.0806732048360441,0.0466950355557181,0.0271327521269527,0.126321031500902,0.0824623465540562,0.107483708820537,0.0672244107359674,-0.0744932938116296,-0.00941457899518916,-0.115045299688447,0.0148789149999455,-0.0934804110410834,0.0111085045114212,-0.0763452674723659,-0.156241510931647,-0.125117768478717,0.148530329370717,0.113487605023147,0.133107591876646,-0.135263001114341,-0.0656791804254162,-0.0343534152780869,-0.0573117057409096,-0.0311637579484074,-0.115355362637688
"NOG",0.237493372834994,0.425757513866291,0.455632133921808,-0.0331088363411602,0.0273709215805775,-0.143326842890025,0.474041337832318,-0.0954961801796683,0.210872899894346,-0.161084656882855,-0.299841225942012,-0.113497743826773,-0.351290385515793,-0.0901142086134179,0.0152547297968004,-0.132898762600519,-0.176223090334721,0.0512202351025612,0.0938843786654475,0.191531029604906,0.234237879885027,-0.123682995318341,-0.0466941080984924,-0.317058148262249,-0.311249258339016,-0.0242616015687727,0.00253161172873018
"SMAD7",0.00227887473560529,-0.0857953724454177,-0.0206377581387116,-0.126712818165235,-0.195049381569596,-0.210224431551442,-0.0531667276284651,-0.07768151680221,-0.138133576765989,-0.156821933675676,-0.291105612999194,-0.240613741357537,0.176833734436268,0.150944209611131,0.10816759341796,0.212507169111252,0.362591058889102,0.309266062362635,-0.398327049887618,-0.26621775192887,-0.38480334222201,0.0515179250580431,0.0501480898535327,0.117842175714761,0.392145922191959,0.389823777490669,0.321224422265059
"MIR590",-0.0275136661467812,-0.0113746944365438,0.138231346534134,-0.115042078747351,0.0236361168385208,0.0669076489325056,0.168782582016746,0.152972748169623,0.14753431108381,-0.143018650089123,-0.0861609769948224,-0.142427616317658,0.167573208401417,-0.0411748771394436,-0.0330880075083808,-0.0147771092372215,0.0143330992411173,-0.120184819024489,-0.256285562033084,-0.104639532071334,-0.0470974448452521,-0.0605840219999338,-0.0866733176701349,-0.00596683257503372,0.109441453546062,0.208707827460705,0.0978888646119307
"KAT8",-0.120009595497743,-0.0506239655603729,-0.0480906694343037,0.431368622677459,0.254227371739601,0.308129320088012,0.701073512960606,0.728699778396841,0.594204225754048,-0.275544537277312,-0.322563159288983,-0.317408848953944,0.0095496785489857,0.0284640462688728,0.0694285104443981,-0.171268230590655,-0.248198655632295,-0.166252492484171,-0.296083178545057,-0.285222530235011,-0.336749041743094,0.041526081384756,-0.0452622602635344,-0.0330669962869763,-0.238701525030331,-0.0538913519839834,-0.157734109455792
"EFNA1",0.150882560423797,0.0198988740416652,0.0425200309883778,0.227554682870144,0.154072699038403,0.209176705914235,0.599642840985673,0.769097094731876,0.702718197152123,-0.305064371031021,-0.393725851487329,-0.376124133544215,0.00776805475480558,-0.147966120749206,-0.186455929363841,-0.0398826652319357,0.0310442190884856,-0.200304968807554,-0.353526790623253,-0.430821391430945,-0.318846311695278,0.0236842505399029,-0.092717783594404,-0.0988241664152536,0.0624014851853509,-0.0786833124365955,0.0224821006960081
"SPRY2",-0.0171479088321806,0.0409818387736252,0.00126090449038152,0.701431686640985,0.67805162226542,0.626658051659884,0.359458127938749,0.329805270609635,0.37608530422267,-0.574394324130528,-0.45755300421779,-0.445940161390595,0.341197141499071,0.207842741954488,0.197820326022793,-0.278006467435045,-0.302496935943026,-0.234627577162845,-0.558116667016897,-0.507845206608341,-0.485621888420017,0.190379140674619,0.183392663691061,0.178092481610268,-0.162757710401122,-0.14832916384762,-0.23962028664759
"SPRY1",0.54757982676815,0.579690458480695,0.652160821030899,0.182225169454737,0.184944280267475,0.04951442186705,0.428786513539594,0.363681281674744,0.258332396023066,-0.669529020113165,-0.855010279899263,-0.812970557047905,0.100564019676025,0.323940227191862,0.212491494127597,-0.390671066933001,-0.316684536018602,-0.436059918375864,-0.535549565686363,-0.259667144173562,-0.332504672124482,0.251668725483189,0.184385233490374,0.342213802087377,-0.0805355191016499,0.0817909277088535,-0.0547873193978088
"VASN",1.18297066356499,1.12778829660108,1.05526856918584,0.577427499223049,0.384501390283235,0.658655691688891,0.516763014349314,0.587536488395271,0.749873769547605,-0.841655766606475,-0.97060471679597,-0.932231406599675,-0.264540507299058,0.0089177239180227,0.230245061917826,-0.626793177549649,-0.559658513339359,-0.33139331249032,-0.47702826641158,-0.53736779269212,-0.520121514378966,0.172789183777159,0.209467363985762,0.143060499949303,-0.5568949972134,-0.508732368268552,-0.478242876742236
"BMP5",0.577048181740281,0.343289571456738,0.521133011257589,0.473862089369938,0.595559411231109,0.516730246039501,-0.6266729952153,-0.763055010932595,-0.648341415441401,-0.893539573930708,-0.680498946520666,-0.734069384819095,1.43384916073283,1.39108455790711,1.48149826390424,-0.85860566665448,-0.718945375129545,-0.742928368816524,-0.901317910037046,-0.642481591245225,-1.13132188201736,1.5510327738742,1.46459142288386,1.40548356693404,-0.81492877053816,-0.815915465058444,-0.782539900974855
"SPRED1",-0.0351977630178926,-0.0830326399585033,-0.0366480548618515,-0.00867862771496242,0.093836712299538,0.136921665042108,0.109092872421959,-0.0377011377606973,-0.0100771817771861,-0.164155182104842,-0.0912212389483908,-0.141190417130872,0.0954284778206151,0.117971031959931,0.120245659955994,-0.0881740891645357,-0.0237655643020709,-0.0697154637096915,-0.0607299867472637,-0.0277775830086817,-0.11791860787784,0.0388236052279503,0.0372863362436888,0.0716392305874933,0.106447865897138,0.0909310850660443,-0.0226410044372543
"MIR573",0.131113190654083,-0.16952430334474,-0.041311697403791,-0.0901640656015683,0.207311310176054,0.0953183184301869,0.015946138119558,0.00289607590712038,0.0704946217711822,-0.041896331936746,0.0920243477182172,-0.026314278083782,0.0230168816789034,0.0201367358840967,-0.00081756834324409,-0.100159184215991,0.0225219069569187,0.0131498046064795,-0.0252984834681742,-0.152535177079407,-0.0370227041154978,0.0868975379713719,0.0752709556908009,-0.0454737660034015,-0.0406302725180794,-0.0847428999027322,-0.000207093547842874
"FOXA2",-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,0.189189325784593,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747,-0.00727651253017747
